hospital_pk,state,ccn,hospital_name,address,city,zip,hospital_subtype,fips_code,geocoded_hospital_address,hhs_ids,publication_date,collection_week,is_metro_micro,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,total_adult_patients_hosp_confirmed_suspected_covid_7d_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hosp_confirmed_suspected_covid_7d_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_suspected_covid_7d_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum,total_patients_hospitalized_confirmed_influenza_7_day_sum,icu_patients_confirmed_influenza_7_day_sum,total_patients_hosp_confirmed_influenza_and_covid_7d_sum,total_beds_7_day_coverage,all_adult_hospital_beds_7_day_coverage,all_adult_hospital_inpatient_beds_7_day_coverage,inpatient_beds_used_7_day_coverage,all_adult_hospital_inpatient_bed_occupied_7_day_coverage,total_adult_patients_hosp_confirmed_suspected_covid_7d_cov,total_adult_patients_hospitalized_confirmed_covid_7_day_coverage,total_pediatric_patients_hosp_confirmed_suspected_covid_7d_cov,total_pediatric_patients_hosp_confirmed_covid_7d_cov,inpatient_beds_7_day_coverage,total_icu_beds_7_day_coverage,total_staffed_adult_icu_beds_7_day_coverage,icu_beds_used_7_day_coverage,staffed_adult_icu_bed_occupancy_7_day_coverage,staffed_icu_adult_patients_confirmed_suspected_covid_7d_cov,staffed_icu_adult_patients_confirmed_covid_7_day_coverage,total_patients_hospitalized_confirmed_influenza_7_day_coverage,icu_patients_confirmed_influenza_7_day_coverage,total_patients_hosp_confirmed_influenza_and_covid_7d_cov,previous_day_admission_adult_covid_confirmed_7_day_sum,previous_day_admission_adult_covid_confirmed_18_19_7_day_sum,previous_day_admission_adult_covid_confirmed_20_29_7_day_sum,previous_day_admission_adult_covid_confirmed_30_39_7_day_sum,previous_day_admission_adult_covid_confirmed_40_49_7_day_sum,previous_day_admission_adult_covid_confirmed_50_59_7_day_sum,previous_day_admission_adult_covid_confirmed_60_69_7_day_sum,previous_day_admission_adult_covid_confirmed_70_79_7_day_sum,previous_day_admission_adult_covid_confirmed_80plus_7_day_sum,previous_day_admission_adult_covid_confirmed_unknown_7_day_sum,previous_day_admission_pediatric_covid_confirmed_7_day_sum,previous_day_covid_ed_visits_7_day_sum,previous_day_admission_adult_covid_suspected_7_day_sum,previous_day_admission_adult_covid_suspected_18_19_7_day_sum,previous_day_admission_adult_covid_suspected_20_29_7_day_sum,previous_day_admission_adult_covid_suspected_30_39_7_day_sum,previous_day_admission_adult_covid_suspected_40_49_7_day_sum,previous_day_admission_adult_covid_suspected_50_59_7_day_sum,previous_day_admission_adult_covid_suspected_60_69_7_day_sum,previous_day_admission_adult_covid_suspected_70_79_7_day_sum,previous_day_admission_adult_covid_suspected_80plus_7_day_sum,previous_day_admission_adult_covid_suspected_unknown_7_day_sum,previous_day_admission_pediatric_covid_suspected_7_day_sum,previous_day_total_ed_visits_7_day_sum,previous_day_admission_influenza_confirmed_7_day_sum,is_corrected,previous_day_admission_adult_covid_confirmed_7_day_coverage,previous_day_admission_adult_covid_suspected_7_day_coverage,previous_day_admission_pediatric_covid_confirmed_7_day_coverage,previous_day_admission_pediatric_covid_suspected_7_day_coverage,previous_week_patients_covid_vaccinated_doses_all_7_day,previous_week_patients_covid_vaccinated_doses_all_7_day_sum,previous_week_patients_covid_vaccinated_doses_one_7_day,previous_week_patients_covid_vaccinated_doses_one_7_day_sum,previous_week_personnel_covid_vaccd_doses_administered_7_day,previous_week_personnel_covid_vaccd_doses_administered_7_day_sum,total_personnel_covid_vaccinated_doses_all_7_day,total_personnel_covid_vaccinated_doses_all_7_day_sum,total_personnel_covid_vaccinated_doses_none_7_day,total_personnel_covid_vaccinated_doses_none_7_day_sum,total_personnel_covid_vaccinated_doses_one_7_day,total_personnel_covid_vaccinated_doses_one_7_day_sum,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,total_adult_patients_hosp_confirmed_suspected_covid_7d_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hosp_confirmed_suspected_covid_7d_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_suspected_covid_7d_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hosp_confirmed_influenza_and_covid_7d_avg
050454,CA,050454,UCSF MEDICAL CENTER,"505 PARNASSUS AVE, BOX 0296",SAN FRANCISCO,94143,Short Term,06075,POINT (-122.457544 37.762452),"[C050454-C, C050454-B, C050454-D, C050454-A]",20230623,20210604,1,5943,4235,4235,4577,3473,35,32,5,5,5943,1377,711.0,1114.0,525.0,19,19.0,32.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,0,0,-999999,-999999,0,0.0,-999999,-999999,0,0,0,0,0,0,0,0,0,0.0,0,968,-999999.0,0,7,7,7,7,,,,,,,,,,,,,849.0,605.0,605.0,653.9,496.1,5.0,4.6,-999999.0,-999999.0,849.0,196.7,101.6,159.1,75.0,-999999.0,-999999.0,4.6,0.0,0.0
050625,CA,050625,CEDARS-SINAI MEDICAL CENTER,8700 BEVERLY BLVD,LOS ANGELES,90048,Short Term,06037,POINT (-118.380122 34.075496),[C050625-A],20230623,20210604,1,5859,5726,5726,5481,5408,40,24,-999999,0,5859,1127,728.0,876.0,649.0,15,10.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,-999999,-999999,0,0,0,0,0,0.0,0,15,6,0,-999999,-999999,0,0,-999999,-999999,-999999,0.0,0,1808,0.0,0,7,7,7,7,587.0,,114.0,,49.0,,15649.0,,3573.0,,237.0,,837.0,818.0,818.0,783.0,772.6,5.7,-999999.0,-999999.0,0.0,837.0,161.0,104.0,125.1,92.7,-999999.0,-999999.0,0.0,0.0,0.0
330005,NY,330005,KALEIDA HEALTH,100 HIGH STREET,BUFFALO,14210,Short Term,36029,POINT (-78.865984 42.900906),"[C330005-B, C330005-A]",20230623,20210604,1,6853,6853,6328,4602,4602,81,75,0,0,6328,1505,1505.0,935.0,935.0,45,42.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,0,0,0,-999999,-999999,-999999,-999999,0,0.0,0,35,8,0,0,0,-999999,-999999,-999999,-999999,0,0.0,0,2049,0.0,0,7,7,7,7,-999999.0,,-999999.0,,11.0,,4786.0,,1852.0,,331.0,,979.0,979.0,904.0,657.4,657.4,11.6,10.7,0.0,0.0,904.0,215.0,215.0,133.6,133.6,6.4,6.0,0.0,0.0,0.0
330024,NY,330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,10029,Short Term,36061,POINT (-73.953392 40.790390),"[C330024-B, C330024-A]",20230623,20210604,1,11291,10381,8645,7392,6702,445,225,13,6,9555,1043,896.0,859.0,725.0,48,39.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,-999999,0,-999999,-999999,-999999,-999999,0.0,-999999,659,28,0,6,6,0,5,5,4,-999999,0.0,0,4059,0.0,0,7,7,7,7,696.0,,406.0,,110.0,,17063.0,,10901.0,,386.0,,1613.0,1483.0,1235.0,1056.0,957.4,63.6,32.1,-999999.0,-999999.0,1365.0,149.0,128.0,122.7,103.6,6.9,5.6,0.0,0.0,0.0
330059,NY,330059,MONTEFIORE MEDICAL CENTER,111 EAST 210TH STREET,BRONX,10467,Short Term,36005,POINT (-73.879897 40.879872),"[C330059-C, C330059-B, C330059-A, C330059-D]",20230623,20210604,1,11473,10094,10094,8822,7944,140,140,8,8,11473,1442,861.0,1155.0,698.0,51,51.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,25,0,4,0,-999999,4,6,-999999,5,-999999.0,-999999,1778,0,0,0,0,0,0,0,0,0,0.0,0,5004,0.0,0,7,7,7,7,,,,,,,,,,,,,1639.0,1442.0,1442.0,1260.3,1134.9,20.0,20.0,-999999.0,-999999.0,1639.0,206.0,123.0,165.0,99.7,7.3,7.3,0.0,0.0,0.0
330101,NY,330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,10065,Short Term,36061,POINT (-73.954509 40.764355),"[C330101-A, C330101-H, C330101-D, C330101-F, C330101-G, C330101-C, C330101-E]",20230623,20210604,1,24848,20417,18625,17739,14544,844,339,38,10,22720,3768,2228.0,3004.0,1719.0,159,95.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,27,0,-999999,9,-999999,-999999,5,4,4,0.0,-999999,224,148,0,14,20,9,25,19,31,30,0.0,6,6758,,0,7,7,7,7,,,,,,,,,,,,,3549.7,2916.7,2660.7,2534.1,2077.7,120.6,48.4,5.4,-999999.0,3245.7,538.3,318.3,429.1,245.6,22.7,13.6,,,
330214,NY,330214,NYU LANGONE HOSPITALS,550 FIRST AVENUE,NEW YORK,10016,Short Term,36061,POINT (-73.974303 40.742311),"[C330214-B, C330214-A, C330214-C, C330214-D]",20230623,20210604,1,16772,14238,12278,10742,8610,184,166,11,-999999,14994,2779,1834.0,2223.0,1441.0,45,38.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,27,0,-999999,7,-999999,4,4,-999999,6,,-999999,1859,10,0,0,-999999,0,-999999,-999999,5,-999999,,7,5193,0.0,0,7,7,7,7,3904.0,,1393.0,,468.0,,32542.0,,10841.0,,32959.0,,2396.0,2034.0,1754.0,1534.6,1230.0,26.3,23.7,-999999.0,-999999.0,2142.0,397.0,262.0,317.6,205.9,6.4,5.4,0.0,0.0,0.0
330285,NY,330285,STRONG MEMORIAL HOSPITAL,601 ELMWOOD AVE,ROCHESTER,14642,Short Term,36055,POINT (-77.623587 43.122832),[C330285-A],20230623,20210604,1,9352,8316,7378,6175,5249,153,140,9,6,8414,1127,931.0,836.0,697.0,38,37.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,35,-999999,6,8,4,4,-999999,5,4,0.0,-999999,32,9,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,0.0,-999999,2387,0.0,0,7,7,7,7,931.0,,0.0,,52.0,,15368.0,,3913.0,,16350.0,,1336.0,1188.0,1054.0,882.1,749.9,21.9,20.0,-999999.0,-999999.0,1202.0,161.0,133.0,119.4,99.6,5.4,5.3,0.0,0.0,0.0
050025,CA,050025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,92103,Short Term,06073,POINT (-117.165844 32.754258),"[C050025-A, C050025-B]",20240308,20210606,1,5810,5250,4508,4059,3866,86,63,7,7,5068,1183,707.0,822.0,629.0,34,33.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,-999999,0,-999999,0,0,0,0,0.0,0,381,13,0,-999999,5,-999999,4,-999999,0,0,0.0,0,1609,0.0,0,7,7,7,7,8790.0,,431.0,,44.0,,10944.0,,2366.0,,207.0,,830.0,750.0,644.0,579.9,552.3,12.3,9.0,-999999.0,-999999.0,724.0,169.0,101.0,117.4,89.9,4.9,4.7,0.0,0.0,0.0
050262,CA,050262,RONALD REAGAN UCLA MEDICAL CENTER,757 WESTWOOD PLAZA,LOS ANGELES,90095,Short Term,06037,POINT (-118.446328 34.066455),[C050262-A],20240308,20210606,1,3220,2744,2513,2719,2410,55,45,0,0,2989,1106,784.0,940.0,725.0,27,27.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,-999999,-999999,0,0,0,0,0.0,0,126,0,0,0,0,0,0,0,0,0,0.0,0,997,0.0,0,7,7,7,7,,,,,,,,,,,,,460.0,392.0,359.0,388.4,344.3,7.9,6.4,0.0,0.0,427.0,158.0,112.0,134.3,103.6,-999999.0,-999999.0,0.0,0.0,0.0
050373,CA,050373,LOS ANGELES GENERAL MEDICAL CENTER,"2051 MARENGO ST, ROOM C2K100",LOS ANGELES,90033,Short Term,06037,POINT (-118.206478 34.056278),[C050373-A],20240308,20210606,1,4440,4003,3891,3502,3338,130,121,-999999,-999999,4328,967,691.0,689.0,573.0,14,13.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,42,-999999,-999999,4,6,11,10,-999999,4,0.0,-999999,59,-999999,0,0,0,0,0,-999999,-999999,0,0.0,0,3190,0.0,0,7,7,7,7,508.0,,150.0,,22.0,,7656.0,,7627.0,,200.0,,634.3,571.9,555.9,500.3,476.9,18.6,17.3,-999999.0,-999999.0,618.3,138.1,98.7,98.4,81.9,-999999.0,-999999.0,0.0,0.0,0.0
050441,CA,050441,STANFORD HEALTH CARE,300 PASTEUR DRIVE,STANFORD,94305,Short Term,06085,POINT (-122.175944 37.433018),[C050441-A],20240308,20210606,1,4564,4445,4445,4388,4388,120,105,0,0,4445,693,693.0,645.0,645.0,54,53.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,0,0,-999999,0,-999999,-999999,0,0,0.0,0,27,195,-999999,14,33,12,30,37,38,30,0.0,-999999,1631,0.0,0,7,7,7,7,0.0,,3792.0,,31.0,,22.0,,8276.0,,9.0,,652.0,635.0,635.0,626.9,626.9,17.1,15.0,0.0,0.0,635.0,99.0,99.0,92.1,92.1,7.7,7.6,0.0,0.0,0.0
050454,CA,050454,UCSF MEDICAL CENTER,"505 PARNASSUS AVE, BOX 0296",SAN FRANCISCO,94143,Short Term,06075,POINT (-122.457544 37.762452),"[C050454-C, C050454-B, C050454-D, C050454-A]",20240308,20210606,1,5943,4235,4235,4628,3490,36,33,9,8,5943,1379,713.0,1116.0,527.0,18,18.0,33.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,-999999,0,0,0,-999999,-999999,0,0.0,-999999,-999999,0,0,0,0,0,0,0,0,0,0.0,0,927,-999999.0,0,7,7,7,7,,,,,,,,,,,,,849.0,605.0,605.0,661.1,498.6,5.1,4.7,-999999.0,-999999.0,849.0,197.0,101.9,159.4,75.3,-999999.0,-999999.0,4.7,0.0,0.0
050625,CA,050625,CEDARS-SINAI MEDICAL CENTER,8700 BEVERLY BLVD,LOS ANGELES,90048,Short Term,06037,POINT (-118.380016 34.076549),[C050625-A],20240308,20210606,1,5888,5755,5755,5528,5443,42,24,-999999,0,5888,1127,728.0,864.0,648.0,18,10.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,0,0,-999999,0,0,0,-999999,-999999,0.0,0,14,5,0,-999999,-999999,0,-999999,0,0,-999999,0.0,0,1803,0.0,0,7,7,7,7,587.0,,114.0,,49.0,,15649.0,,3573.0,,237.0,,841.1,822.1,822.1,789.7,777.6,6.0,-999999.0,-999999.0,0.0,841.1,161.0,104.0,123.4,92.6,-999999.0,-999999.0,0.0,0.0,0.0
330005,NY,330005,KALEIDA HEALTH,100 HIGH STREET,BUFFALO,14210,Short Term,36029,POINT (-78.865984 42.900906),"[C330005-C, C330005-B, C330005-A]",20240308,20210606,1,6853,6853,6328,4647,4647,76,72,0,0,6328,1505,1505.0,939.0,939.0,39,37.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,0,0,0,-999999,-999999,-999999,-999999,0,0.0,0,38,6,0,0,0,-999999,-999999,-999999,-999999,0,0.0,0,2057,0.0,0,7,7,7,7,-999999.0,,-999999.0,,11.0,,4786.0,,1852.0,,331.0,,979.0,979.0,904.0,663.9,663.9,10.9,10.3,0.0,0.0,904.0,215.0,215.0,134.1,134.1,5.6,5.3,0.0,0.0,0.0
330024,NY,330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,10029,Short Term,36061,POINT (-73.953392 40.790390),"[C330024-B, C330024-A]",20240308,20210606,1,11291,10381,8645,7450,6736,419,208,12,6,9555,1043,896.0,848.0,721.0,42,33.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,-999999,0,-999999,-999999,-999999,-999999,0.0,-999999,655,21,0,-999999,4,0,-999999,5,7,-999999,0.0,-999999,4165,0.0,0,7,7,7,7,696.0,,406.0,,110.0,,17063.0,,10901.0,,386.0,,1613.0,1483.0,1235.0,1064.3,962.3,59.9,29.7,-999999.0,-999999.0,1365.0,149.0,128.0,121.1,103.0,6.0,4.7,0.0,0.0,0.0
330059,NY,330059,MONTEFIORE MEDICAL CENTER,111 EAST 210TH STREET,BRONX,10467,Short Term,36005,POINT (-73.879896 40.879872),"[C330059-C, C330059-B, C330059-A, C330059-D]",20240308,20210606,1,11473,10094,10094,8852,7966,145,145,6,6,11473,1442,861.0,1172.0,707.0,51,51.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,24,-999999,-999999,0,-999999,4,6,4,4,0.0,0,1856,0,0,0,0,0,0,0,0,0,0.0,0,5133,0.0,0,7,7,7,7,,,,,,,,,,,,,1639.0,1442.0,1442.0,1264.6,1138.0,20.7,20.7,-999999.0,-999999.0,1639.0,206.0,123.0,167.4,101.0,7.3,7.3,0.0,0.0,0.0
330101,NY,330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,10065,Short Term,36061,POINT (-73.954509 40.764355),"[C330101-A, C330101-H, C330101-D, C330101-F, C330101-G, C330101-C, C330101-E]",20240308,20210606,1,24852,20428,18636,17787,14575,848,336,45,12,22724,3765,2232.0,2987.0,1703.0,161,90.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,24,0,0,6,-999999,-999999,6,4,-999999,0.0,-999999,256,177,0,13,26,13,25,27,33,40,0.0,10,6914,,0,7,7,7,7,,,,,,,,,,,,,3550.3,2918.3,2662.3,2541.0,2082.1,121.1,48.0,6.4,-999999.0,3246.3,537.9,318.9,426.7,243.3,23.0,12.9,,,
330214,NY,330214,NYU LANGONE HOSPITALS,550 FIRST AVENUE,NEW YORK,10016,Short Term,36061,POINT (-73.974303 40.742311),"[C330214-B, C330214-A, C330214-C, C330214-D]",20240308,20210606,1,16772,14238,12278,10735,8603,175,159,8,5,14994,2779,1834.0,2242.0,1450.0,42,38.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,29,0,-999999,9,-999999,-999999,4,5,6,0.0,-999999,1861,9,0,0,-999999,0,-999999,-999999,4,0,0.0,5,5161,0.0,0,7,7,7,7,3904.0,,1393.0,,468.0,,32542.0,,10841.0,,32959.0,,2396.0,2034.0,1754.0,1533.6,1229.0,25.0,22.7,-999999.0,-999999.0,2142.0,397.0,262.0,320.3,207.1,6.0,5.4,0.0,0.0,0.0
330285,NY,330285,STRONG MEMORIAL HOSPITAL,601 ELMWOOD AVE,ROCHESTER,14642,Short Term,36055,POINT (-77.623587 43.122832),[C330285-A],20240308,20210606,1,9352,8316,7378,6126,5224,152,135,10,4,8414,1127,931.0,814.0,682.0,42,41.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,37,-999999,7,9,5,-999999,-999999,7,4,0.0,-999999,31,14,-999999,-999999,-999999,-999999,5,-999999,0,0,0.0,6,2378,0.0,0,7,7,7,7,931.0,,0.0,,52.0,,15368.0,,3913.0,,16350.0,,1336.0,1188.0,1054.0,875.1,746.3,21.7,19.3,-999999.0,-999999.0,1202.0,161.0,133.0,116.3,97.4,6.0,5.9,0.0,0.0,0.0
050025,CA,050025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,92103,Short Term,06073,POINT (-117.165844 32.754258),"[C050025-A, C050025-B]",20230623,20210611,1,5810,5250,4508,4057,3832,68,51,9,7,5068,1183,707.0,848.0,623.0,27,25.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,0,-999999,0,0,0,0.0,0,387,8,0,-999999,4,-999999,-999999,0,0,0,0.0,0,1671,0.0,0,7,7,7,7,10423.0,,480.0,,26.0,,10968.0,,2364.0,,192.0,,830.0,750.0,644.0,579.6,547.4,9.7,7.3,-999999.0,-999999.0,724.0,169.0,101.0,121.1,89.0,-999999.0,-999999.0,0.0,0.0,0.0
050262,CA,050262,RONALD REAGAN UCLA MEDICAL CENTER,757 WESTWOOD PLAZA,LOS ANGELES,90095,Short Term,06037,POINT (-118.44562 34.06617),[C050262-A],20230623,20210611,1,3220,2744,2513,2731,2419,43,36,0,0,2989,1106,784.0,979.0,735.0,25,25.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0.0,0,125,0,0,0,0,0,0,0,0,0,0.0,0,994,0.0,0,7,7,7,7,,,,,,,,,,,,,460.0,392.0,359.0,390.1,345.6,6.1,5.1,0.0,0.0,427.0,158.0,112.0,139.9,105.0,-999999.0,-999999.0,0.0,0.0,0.0
050373,CA,050373,LAC+USC MEDICAL CENTER,"1200 N STATE ST, ROOM C2K100",LOS ANGELES,90033,Short Term,06037,POINT (-118.208376 34.057996),[C050373-A],20230623,20210611,1,4461,4045,3907,3518,3343,112,102,0,0,4323,948,694.0,698.0,589.0,22,21.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,47,0,4,6,9,15,7,6,0,0.0,0,67,-999999,0,-999999,0,0,0,-999999,-999999,0,0.0,0,3250,0.0,0,7,7,7,7,209.0,,160.0,,28.0,,7738.0,,7588.0,,193.0,,637.3,577.9,558.1,502.6,477.6,16.0,14.6,0.0,0.0,617.6,135.4,99.1,99.7,84.1,-999999.0,-999999.0,0.0,0.0,0.0
050441,CA,050441,STANFORD HEALTH CARE,300 PASTEUR DRIVE,STANFORD,94305,Short Term,06085,POINT (-122.175944 37.433018),[C050441-A],20230623,20210611,1,4537,4418,4418,4327,4327,109,98,0,0,4418,713,713.0,630.0,630.0,50,47.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,-999999,0,0,0,-999999,0,0,-999999,0.0,0,24,201,-999999,14,37,14,27,30,47,31,0.0,-999999,1622,0.0,0,7,7,7,7,0.0,,3172.0,,-999999.0,,0.0,,8279.0,,-999999.0,,648.1,631.1,631.1,618.1,618.1,15.6,14.0,0.0,0.0,631.1,101.9,101.9,90.0,90.0,7.1,6.7,0.0,0.0,0.0
050454,CA,050454,UCSF MEDICAL CENTER,"505 PARNASSUS AVE, BOX 0296",SAN FRANCISCO,94143,Short Term,06075,POINT (-122.457544 37.762452),"[C050454-C, C050454-B, C050454-D, C050454-A]",20230623,20210611,1,5943,4235,4235,4645,3485,39,39,26,19,5943,1386,714.0,1113.0,520.0,15,15.0,36.0,0.0,56.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,-999999,0,0,0,0,0,0,0.0,0,10,0,0,0,0,0,0,0,0,0,0.0,0,971,0.0,0,7,7,7,7,,,,,,,,,,,,,849.0,605.0,605.0,663.6,497.9,5.6,5.6,-999999.0,-999999.0,849.0,198.0,102.0,159.0,74.3,-999999.0,-999999.0,5.1,0.0,8.0
050625,CA,050625,CEDARS-SINAI MEDICAL CENTER,8700 BEVERLY BLVD,LOS ANGELES,90048,Short Term,06037,POINT (-118.380122 34.075496),[C050625-A],20230623,20210611,1,5837,5704,5704,5514,5422,41,21,0,0,5837,1127,728.0,865.0,664.0,9,-999999.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,0,0,0,0,-999999,0,-999999,-999999,0.0,0,16,5,0,0,-999999,0,-999999,-999999,0,-999999,0.0,0,1789,0.0,0,7,7,7,7,960.0,,293.0,,38.0,,15672.0,,3556.0,,231.0,,833.9,814.9,814.9,787.7,774.6,5.9,-999999.0,0.0,0.0,833.9,161.0,104.0,123.6,94.9,-999999.0,-999999.0,0.0,0.0,0.0
330005,NY,330005,KALEIDA HEALTH,100 HIGH STREET,BUFFALO,14210,Short Term,36029,POINT (-78.865984 42.900906),"[C330005-B, C330005-A]",20230623,20210611,1,6853,6853,6328,4582,4582,46,40,0,0,6328,1505,1505.0,943.0,943.0,22,20.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,-999999,0,4,-999999,0,0.0,0,22,-999999,0,0,0,-999999,0,0,-999999,0,0.0,0,2002,0.0,0,7,7,7,7,8.0,,0.0,,33.0,,4792.0,,1823.0,,354.0,,979.0,979.0,904.0,654.6,654.6,6.6,5.7,0.0,0.0,904.0,215.0,215.0,134.7,134.7,-999999.0,-999999.0,0.0,0.0,0.0
330024,NY,330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,10029,Short Term,36061,POINT (-73.953392 40.790390),"[C330024-B, C330024-A]",20230623,20210611,1,11291,10381,8645,7539,6837,321,146,10,8,9555,1043,896.0,837.0,716.0,34,25.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,-999999,0,0,-999999,0,-999999,0,0.0,-999999,588,24,-999999,-999999,9,-999999,-999999,-999999,5,-999999,0.0,-999999,4178,0.0,0,7,7,7,7,657.0,,310.0,,129.0,,17138.0,,10855.0,,366.0,,1613.0,1483.0,1235.0,1077.0,976.7,45.9,20.9,-999999.0,-999999.0,1365.0,149.0,128.0,119.6,102.3,4.9,-999999.0,0.0,0.0,0.0
330059,NY,330059,MONTEFIORE MEDICAL CENTER,111 EAST 210TH STREET,BRONX,10467,Short Term,36005,POINT (-73.879897 40.879872),"[C330059-C, C330059-B, C330059-A, C330059-D]",20230623,20210611,1,11473,10094,10094,8984,8085,129,129,-999999,-999999,11473,1442,861.0,1191.0,712.0,46,46.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0.0,0,1740,0,0,0,0,0,0,0,0,0,0.0,0,5076,0.0,0,7,7,7,7,,,,,,,,,,,,,1639.0,1442.0,1442.0,1283.4,1155.0,18.4,18.4,-999999.0,-999999.0,1639.0,206.0,123.0,170.1,101.7,6.6,6.6,0.0,0.0,0.0
