date,node_id,region,node_name,admissions,all_beds_covid,mv_covid,ga_covid,ga_noncovid,ga_unoccupied,cc_covid,cc_noncovid,cc_unoccupied,ga_capacity,cc_capacity,_observed_admissions,_observed_all_beds_covid,_observed_mv_covid,_observed_ga_covid,_observed_ga_noncovid,_observed_ga_unoccupied,_observed_cc_covid,_observed_cc_noncovid,_observed_cc_unoccupied,mv_capacity_proxy
2020-12-08,RJE,Midlands,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,31.0,304.0,25.0,266.0,913.0,77.0,34.0,27.0,22.0,1256.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0
2020-12-09,RJE,Midlands,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,41.0,310.0,26.0,270.0,902.0,84.0,37.0,20.0,26.0,1256.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0
2020-12-10,RJE,Midlands,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,43.0,308.0,25.0,270.0,900.0,86.0,35.0,30.0,18.0,1256.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0
2020-12-11,RJE,Midlands,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,42.0,316.0,25.0,276.0,908.0,72.0,39.0,26.0,18.0,1256.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0
2020-12-12,RJE,Midlands,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,42.0,325.0,22.0,290.0,867.0,99.0,34.0,35.0,14.0,1256.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0
2020-12-13,RJE,Midlands,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,25.0,335.0,25.0,297.0,879.0,80.0,36.0,33.0,14.0,1256.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0
2020-12-14,RJE,Midlands,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,30.0,349.0,24.0,310.0,881.0,65.0,38.0,29.0,16.0,1256.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0
2020-12-15,RJE,Midlands,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,54.0,333.0,26.0,293.0,887.0,75.0,39.0,31.0,13.0,1255.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0
2020-12-16,RJE,Midlands,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,23.0,339.0,27.0,299.0,884.0,73.0,39.0,28.0,16.0,1256.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0
2020-12-17,RJE,Midlands,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,30.0,332.0,24.0,295.0,922.0,39.0,36.0,34.0,13.0,1256.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0
2020-12-18,RJE,Midlands,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,26.0,322.0,29.0,280.0,921.0,55.0,42.0,34.0,7.0,1256.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0
2020-12-19,RJE,Midlands,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,37.0,315.0,30.0,273.0,904.0,79.0,42.0,28.0,13.0,1256.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0
2020-12-20,RJE,Midlands,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,38.0,326.0,28.0,286.0,908.0,62.0,40.0,28.0,15.0,1256.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0
2020-12-21,RJE,Midlands,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,29.0,325.0,24.0,290.0,926.0,40.0,35.0,24.0,24.0,1256.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0
2020-12-22,RJE,Midlands,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,30.0,326.0,24.0,291.0,920.0,45.0,35.0,24.0,24.0,1256.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0
2020-12-23,RJE,Midlands,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,32.0,290.0,26.0,253.0,875.0,128.0,37.0,28.0,18.0,1256.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0
2020-12-24,RJE,Midlands,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,28.0,280.0,24.0,245.0,855.0,156.0,35.0,35.0,13.0,1256.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0
2020-12-25,RJE,Midlands,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,35.0,263.0,24.0,228.0,785.0,243.0,35.0,24.0,24.0,1256.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0
2020-12-26,RJE,Midlands,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,37.0,267.0,25.0,234.0,826.0,196.0,33.0,25.0,25.0,1256.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0
2020-12-27,RJE,Midlands,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,39.0,279.0,26.0,245.0,861.0,150.0,34.0,26.0,23.0,1256.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0
2020-12-28,RJE,Midlands,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,53.0,295.0,26.0,261.0,913.0,82.0,34.0,25.0,24.0,1256.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0
2020-12-29,RJE,Midlands,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,55.0,304.0,26.0,269.0,891.0,96.0,35.0,32.0,16.0,1256.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0
2020-12-30,RJE,Midlands,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,30.0,319.0,31.0,278.0,900.0,78.0,40.0,27.0,15.0,1256.0,82.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,82.0
2020-12-31,RJE,Midlands,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,35.0,331.0,35.0,284.0,888.0,84.0,46.0,27.0,10.0,1256.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0
2021-01-01,RJE,Midlands,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,37.0,314.0,37.0,266.0,871.0,119.0,47.0,20.0,16.0,1256.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0
2021-01-02,RJE,Midlands,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,34.0,328.0,36.0,280.0,900.0,76.0,47.0,23.0,13.0,1256.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0
2021-01-03,RJE,Midlands,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,32.0,330.0,36.0,281.0,864.0,111.0,48.0,27.0,8.0,1256.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0
2021-01-04,RJE,Midlands,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,51.0,338.0,33.0,295.0,899.0,62.0,43.0,20.0,20.0,1256.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0
2021-01-05,RJE,Midlands,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,37.0,335.0,36.0,288.0,898.0,70.0,47.0,26.0,10.0,1256.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0
2021-01-06,RJE,Midlands,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,48.0,326.0,35.0,279.0,904.0,73.0,43.0,19.0,21.0,1256.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0
2021-01-07,RJE,Midlands,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,57.0,319.0,37.0,271.0,939.0,46.0,48.0,21.0,15.0,1256.0,84.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,84.0
2021-01-08,RJE,Midlands,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,62.0,329.0,39.0,278.0,899.0,79.0,46.0,18.0,19.0,1256.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0
2021-01-09,RJE,Midlands,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,39.0,341.0,39.0,291.0,847.0,118.0,50.0,19.0,6.0,1256.0,75.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75.0
