date,node_id,region,ccn,node_name,address,city,zip,hospital_subtype,fips_code,geocoded_hospital_address,hhs_ids,publication_date,is_metro_micro,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,total_adult_patients_hosp_confirmed_suspected_covid_7d_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hosp_confirmed_suspected_covid_7d_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_suspected_covid_7d_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum,total_patients_hospitalized_confirmed_influenza_7_day_sum,icu_patients_confirmed_influenza_7_day_sum,total_patients_hosp_confirmed_influenza_and_covid_7d_sum,total_beds_7_day_coverage,all_adult_hospital_beds_7_day_coverage,all_adult_hospital_inpatient_beds_7_day_coverage,inpatient_beds_used_7_day_coverage,all_adult_hospital_inpatient_bed_occupied_7_day_coverage,total_adult_patients_hosp_confirmed_suspected_covid_7d_cov,total_adult_patients_hospitalized_confirmed_covid_7_day_coverage,total_pediatric_patients_hosp_confirmed_suspected_covid_7d_cov,total_pediatric_patients_hosp_confirmed_covid_7d_cov,inpatient_beds_7_day_coverage,total_icu_beds_7_day_coverage,total_staffed_adult_icu_beds_7_day_coverage,icu_beds_used_7_day_coverage,staffed_adult_icu_bed_occupancy_7_day_coverage,staffed_icu_adult_patients_confirmed_suspected_covid_7d_cov,staffed_icu_adult_patients_confirmed_covid_7_day_coverage,total_patients_hospitalized_confirmed_influenza_7_day_coverage,icu_patients_confirmed_influenza_7_day_coverage,total_patients_hosp_confirmed_influenza_and_covid_7d_cov,previous_day_admission_adult_covid_confirmed_7_day_sum,previous_day_admission_adult_covid_confirmed_18_19_7_day_sum,previous_day_admission_adult_covid_confirmed_20_29_7_day_sum,previous_day_admission_adult_covid_confirmed_30_39_7_day_sum,previous_day_admission_adult_covid_confirmed_40_49_7_day_sum,previous_day_admission_adult_covid_confirmed_50_59_7_day_sum,previous_day_admission_adult_covid_confirmed_60_69_7_day_sum,previous_day_admission_adult_covid_confirmed_70_79_7_day_sum,previous_day_admission_adult_covid_confirmed_80plus_7_day_sum,previous_day_admission_adult_covid_confirmed_unknown_7_day_sum,previous_day_admission_pediatric_covid_confirmed_7_day_sum,previous_day_covid_ed_visits_7_day_sum,previous_day_admission_adult_covid_suspected_7_day_sum,previous_day_admission_adult_covid_suspected_18_19_7_day_sum,previous_day_admission_adult_covid_suspected_20_29_7_day_sum,previous_day_admission_adult_covid_suspected_30_39_7_day_sum,previous_day_admission_adult_covid_suspected_40_49_7_day_sum,previous_day_admission_adult_covid_suspected_50_59_7_day_sum,previous_day_admission_adult_covid_suspected_60_69_7_day_sum,previous_day_admission_adult_covid_suspected_70_79_7_day_sum,previous_day_admission_adult_covid_suspected_80plus_7_day_sum,previous_day_admission_adult_covid_suspected_unknown_7_day_sum,previous_day_admission_pediatric_covid_suspected_7_day_sum,previous_day_total_ed_visits_7_day_sum,previous_day_admission_influenza_confirmed_7_day_sum,is_corrected,previous_day_admission_adult_covid_confirmed_7_day_coverage,previous_day_admission_adult_covid_suspected_7_day_coverage,previous_day_admission_pediatric_covid_confirmed_7_day_coverage,previous_day_admission_pediatric_covid_suspected_7_day_coverage,previous_week_patients_covid_vaccinated_doses_all_7_day,previous_week_patients_covid_vaccinated_doses_all_7_day_sum,previous_week_patients_covid_vaccinated_doses_one_7_day,previous_week_patients_covid_vaccinated_doses_one_7_day_sum,previous_week_personnel_covid_vaccd_doses_administered_7_day,previous_week_personnel_covid_vaccd_doses_administered_7_day_sum,total_personnel_covid_vaccinated_doses_all_7_day,total_personnel_covid_vaccinated_doses_all_7_day_sum,total_personnel_covid_vaccinated_doses_none_7_day,total_personnel_covid_vaccinated_doses_none_7_day_sum,total_personnel_covid_vaccinated_doses_one_7_day,total_personnel_covid_vaccinated_doses_one_7_day_sum,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,total_adult_patients_hosp_confirmed_suspected_covid_7d_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hosp_confirmed_suspected_covid_7d_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_suspected_covid_7d_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hosp_confirmed_influenza_and_covid_7d_avg,_observed_total_staffed_adult_icu_beds_7_day_avg,_observed_staffed_adult_icu_bed_occupancy_7_day_avg,_observed_staffed_icu_adult_patients_confirmed_covid_7_day_avg,_observed_previous_day_admission_adult_covid_confirmed_7_day_sum,_observed_previous_day_admission_adult_covid_suspected_7_day_sum
2020-12-18,050441,CA,50441.0,STANFORD HEALTH CARE,,,94305.0,,6085.0,,,20230623.0,1.0,4439.0,4320.0,4334.0,3905.0,3905.0,672.0,614.0,0.0,0.0,4334.0,694.0,694.0,687.0,687.0,209.0,193.0,,0.0,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,89.0,0.0,4.0,11.0,10.0,12.0,18.0,10.0,24.0,0.0,,363.0,373.0,0.0,24.0,41.0,35.0,58.0,76.0,61.0,78.0,0.0,0.0,1916.0,,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,634.1,617.1,619.1,557.9,557.9,96.0,87.7,0.0,0.0,619.1,99.1,99.1,98.1,98.1,29.9,27.6,,0.0,,1.0,1.0,1.0,1.0,1.0
2020-12-25,050441,CA,50441.0,STANFORD HEALTH CARE,,,94305.0,,6085.0,,,20230623.0,1.0,4431.0,4312.0,4312.0,3776.0,3776.0,774.0,730.0,0.0,0.0,4312.0,700.0,700.0,669.0,669.0,229.0,217.0,,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,91.0,,4.0,4.0,5.0,9.0,16.0,28.0,24.0,0.0,,300.0,236.0,,13.0,31.0,18.0,37.0,45.0,50.0,40.0,0.0,,1618.0,,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,633.0,616.0,616.0,539.4,539.4,110.6,104.3,0.0,0.0,616.0,100.0,100.0,95.6,95.6,32.7,31.0,,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-01-01,050441,CA,50441.0,STANFORD HEALTH CARE,,,94305.0,,6085.0,,,20230623.0,1.0,4427.0,4308.0,4308.0,3938.0,3938.0,891.0,849.0,0.0,0.0,4308.0,702.0,702.0,689.0,689.0,258.0,241.0,,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,107.0,0.0,5.0,13.0,16.0,22.0,18.0,13.0,20.0,0.0,,346.0,313.0,0.0,23.0,39.0,24.0,51.0,62.0,67.0,47.0,0.0,,1907.0,0.0,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,632.4,615.4,615.4,562.6,562.6,127.3,121.3,0.0,0.0,615.4,100.3,100.3,98.4,98.4,36.9,34.4,,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-01-08,050441,CA,50441.0,STANFORD HEALTH CARE,,,94305.0,,6085.0,,,20230623.0,1.0,4456.0,4337.0,4337.0,4010.0,4010.0,812.0,773.0,0.0,0.0,4337.0,693.0,693.0,675.0,675.0,262.0,247.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,95.0,,6.0,10.0,12.0,11.0,23.0,15.0,16.0,0.0,0.0,290.0,332.0,,20.0,35.0,34.0,51.0,59.0,71.0,60.0,0.0,0.0,1733.0,0.0,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,636.6,619.6,619.6,572.9,572.9,116.0,110.4,0.0,0.0,619.6,99.0,99.0,96.4,96.4,37.4,35.3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-01-15,050441,CA,50441.0,STANFORD HEALTH CARE,,,94305.0,,6085.0,,,20230623.0,1.0,4423.0,4304.0,4304.0,3714.0,3714.0,669.0,623.0,,,4304.0,698.0,698.0,670.0,670.0,243.0,222.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,89.0,,10.0,18.0,7.0,17.0,14.0,11.0,11.0,0.0,,240.0,268.0,0.0,25.0,38.0,28.0,35.0,50.0,55.0,37.0,0.0,,1551.0,0.0,0.0,7.0,7.0,7.0,6.0,,,,,,,,,,,,,631.9,614.9,614.9,530.6,530.6,95.6,89.0,,,614.9,99.7,99.7,95.7,95.7,34.7,31.7,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-01-22,050441,CA,50441.0,STANFORD HEALTH CARE,,,94305.0,,6085.0,,,20230623.0,1.0,4422.0,4303.0,4303.0,3796.0,3796.0,563.0,533.0,0.0,0.0,4303.0,697.0,697.0,674.0,674.0,196.0,189.0,,0.0,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,57.0,,0.0,7.0,5.0,6.0,17.0,11.0,10.0,0.0,0.0,174.0,319.0,,18.0,33.0,30.0,43.0,57.0,60.0,77.0,0.0,0.0,1429.0,,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,631.7,614.7,614.7,542.3,542.3,80.4,76.1,0.0,0.0,614.7,99.6,99.6,96.3,96.3,28.0,27.0,,0.0,,1.0,1.0,1.0,1.0,1.0
2021-01-29,050441,CA,50441.0,STANFORD HEALTH CARE,,,94305.0,,6085.0,,,20230623.0,1.0,4441.0,4322.0,4322.0,3847.0,3847.0,498.0,487.0,0.0,0.0,4322.0,693.0,693.0,595.0,595.0,149.0,143.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,57.0,0.0,,10.0,4.0,8.0,14.0,10.0,9.0,0.0,0.0,162.0,299.0,,21.0,46.0,30.0,33.0,50.0,61.0,57.0,0.0,,1439.0,0.0,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,634.4,617.4,617.4,549.6,549.6,71.1,69.6,0.0,0.0,617.4,99.0,99.0,85.0,85.0,21.3,20.4,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-02-05,050441,CA,50441.0,STANFORD HEALTH CARE,,,94305.0,,6085.0,,,20230623.0,1.0,4470.0,4351.0,4351.0,3995.0,3995.0,470.0,441.0,0.0,0.0,4351.0,695.0,695.0,614.0,614.0,142.0,133.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,47.0,0.0,4.0,5.0,4.0,9.0,12.0,4.0,9.0,0.0,0.0,119.0,309.0,,16.0,56.0,16.0,54.0,67.0,42.0,57.0,0.0,,1484.0,0.0,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,638.6,621.6,621.6,570.7,570.7,67.1,63.0,0.0,0.0,621.6,99.3,99.3,87.7,87.7,20.3,19.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-02-12,050441,CA,50441.0,STANFORD HEALTH CARE,,,94305.0,,6085.0,,,20230623.0,1.0,4421.0,4302.0,4302.0,3737.0,3737.0,391.0,373.0,0.0,0.0,4302.0,693.0,693.0,616.0,616.0,140.0,130.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,35.0,0.0,0.0,5.0,4.0,7.0,4.0,5.0,10.0,0.0,0.0,92.0,256.0,0.0,17.0,23.0,23.0,38.0,42.0,48.0,65.0,0.0,0.0,1380.0,0.0,0.0,7.0,7.0,7.0,7.0,802.0,,41545.0,,39542.0,,18874.0,,8521.0,,20668.0,,631.6,614.6,614.6,533.9,533.9,55.9,53.3,0.0,0.0,614.6,99.0,99.0,88.0,88.0,20.0,18.6,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-02-19,050441,CA,50441.0,STANFORD HEALTH CARE,,,94305.0,,6085.0,,,20230623.0,1.0,4412.0,4293.0,4293.0,3612.0,3612.0,335.0,315.0,0.0,0.0,4293.0,693.0,693.0,582.0,582.0,123.0,117.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,20.0,0.0,0.0,5.0,,5.0,5.0,,0.0,0.0,0.0,84.0,229.0,,22.0,28.0,19.0,27.0,49.0,38.0,45.0,0.0,0.0,1340.0,0.0,0.0,7.0,7.0,7.0,6.0,,,17919.0,,923.0,,906.0,,8617.0,,17.0,,630.3,613.3,613.3,516.0,516.0,47.9,45.0,0.0,0.0,613.3,99.0,99.0,83.1,83.1,17.6,16.7,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-02-26,050441,CA,50441.0,STANFORD HEALTH CARE,,,94305.0,,6085.0,,,20230623.0,1.0,4419.0,4300.0,4300.0,3753.0,3753.0,276.0,259.0,0.0,0.0,4300.0,693.0,693.0,595.0,595.0,108.0,103.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,21.0,0.0,4.0,,,,,,5.0,0.0,0.0,60.0,258.0,,19.0,31.0,26.0,33.0,44.0,51.0,53.0,0.0,0.0,1424.0,0.0,0.0,7.0,7.0,7.0,7.0,,,21526.0,,83.0,,68.0,,8613.0,,15.0,,631.3,614.3,614.3,536.1,536.1,39.4,37.0,0.0,0.0,614.3,99.0,99.0,85.0,85.0,15.4,14.7,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-03-05,050441,CA,50441.0,STANFORD HEALTH CARE,,,94305.0,,6085.0,,,20230623.0,1.0,4424.0,4305.0,4305.0,3856.0,3856.0,268.0,250.0,0.0,0.0,4305.0,693.0,693.0,597.0,597.0,92.0,80.0,,0.0,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,20.0,0.0,0.0,,7.0,4.0,,,,0.0,0.0,44.0,169.0,0.0,8.0,21.0,21.0,19.0,34.0,33.0,33.0,0.0,0.0,1354.0,,0.0,7.0,7.0,7.0,6.0,0.0,,19267.0,,89.0,,48.0,,8541.0,,41.0,,632.0,615.0,615.0,550.9,550.9,38.3,35.7,0.0,0.0,615.0,99.0,99.0,85.3,85.3,13.1,11.4,,0.0,,1.0,1.0,1.0,1.0,1.0
2021-03-12,050441,CA,50441.0,STANFORD HEALTH CARE,,,94305.0,,6085.0,,,20230623.0,1.0,4448.0,4329.0,4329.0,4054.0,4054.0,259.0,240.0,0.0,0.0,4329.0,693.0,693.0,615.0,615.0,75.0,64.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,23.0,0.0,,5.0,,,,4.0,4.0,0.0,0.0,61.0,256.0,,20.0,42.0,23.0,29.0,46.0,51.0,44.0,0.0,,1414.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,,18345.0,,87.0,,44.0,,8497.0,,43.0,,635.4,618.4,618.4,579.1,579.1,37.0,34.3,0.0,0.0,618.4,99.0,99.0,87.9,87.9,10.7,9.1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-03-19,050441,CA,50441.0,STANFORD HEALTH CARE,,,94305.0,,6085.0,,,20230623.0,1.0,4424.0,4305.0,4305.0,3921.0,3921.0,212.0,191.0,0.0,0.0,4305.0,693.0,693.0,636.0,636.0,74.0,71.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,19.0,0.0,5.0,,,4.0,,,,0.0,0.0,63.0,270.0,,21.0,40.0,31.0,43.0,46.0,50.0,38.0,0.0,,1454.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,,24603.0,,45.0,,8.0,,8464.0,,37.0,,632.0,615.0,615.0,560.1,560.1,30.3,27.3,0.0,0.0,615.0,99.0,99.0,90.9,90.9,10.6,10.1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-03-26,050441,CA,50441.0,STANFORD HEALTH CARE,,,94305.0,,6085.0,,,20230623.0,1.0,4417.0,4298.0,4298.0,3821.0,3821.0,221.0,213.0,0.0,0.0,4298.0,693.0,693.0,576.0,576.0,88.0,86.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,0.0,0.0,,,,,,,0.0,0.0,51.0,209.0,,16.0,38.0,21.0,23.0,38.0,43.0,29.0,0.0,0.0,1469.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,,22023.0,,73.0,,11.0,,8486.0,,62.0,,631.0,614.0,614.0,545.9,545.9,31.6,30.4,0.0,0.0,614.0,99.0,99.0,82.3,82.3,12.6,12.3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-04-02,050441,CA,50441.0,STANFORD HEALTH CARE,,,94305.0,,6085.0,,,20230623.0,1.0,4413.0,4294.0,4294.0,3911.0,3911.0,197.0,190.0,0.0,0.0,4294.0,693.0,693.0,595.0,595.0,70.0,68.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,15.0,0.0,,6.0,,,,,0.0,0.0,0.0,58.0,223.0,,11.0,37.0,25.0,26.0,41.0,44.0,38.0,0.0,,1427.0,0.0,0.0,7.0,7.0,7.0,7.0,5.0,,23733.0,,117.0,,37.0,,8440.0,,80.0,,630.4,613.4,613.4,558.7,558.7,28.1,27.1,0.0,0.0,613.4,99.0,99.0,85.0,85.0,10.0,9.7,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-04-09,050441,CA,50441.0,STANFORD HEALTH CARE,,,94305.0,,6085.0,,,20230623.0,1.0,4448.0,4329.0,4328.0,4063.0,4063.0,207.0,195.0,0.0,0.0,4328.0,693.0,693.0,599.0,599.0,44.0,43.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,20.0,0.0,,,4.0,4.0,,4.0,,0.0,0.0,58.0,177.0,0.0,10.0,21.0,13.0,26.0,39.0,29.0,39.0,0.0,0.0,1573.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,,21516.0,,148.0,,36.0,,8350.0,,112.0,,635.4,618.4,618.3,580.4,580.4,29.6,27.9,0.0,0.0,618.3,99.0,99.0,85.6,85.6,6.3,6.1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-04-16,050441,CA,50441.0,STANFORD HEALTH CARE,,,94305.0,,6085.0,,,20230623.0,1.0,4424.0,4305.0,4305.0,4048.0,4048.0,163.0,159.0,0.0,0.0,4305.0,693.0,693.0,584.0,584.0,31.0,31.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,10.0,0.0,,,,,,,0.0,0.0,0.0,37.0,267.0,,24.0,42.0,22.0,24.0,51.0,47.0,56.0,0.0,0.0,1529.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,,41260.0,,11.0,,40.0,,8296.0,,71.0,,632.0,615.0,615.0,578.3,578.3,23.3,22.7,0.0,0.0,615.0,99.0,99.0,83.4,83.4,4.4,4.4,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-04-23,050441,CA,50441.0,STANFORD HEALTH CARE,,,94305.0,,6085.0,,,20230623.0,1.0,4447.0,4328.0,4328.0,4188.0,4188.0,151.0,142.0,0.0,0.0,4328.0,693.0,693.0,599.0,599.0,32.0,31.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,14.0,0.0,,,4.0,,0.0,,,0.0,0.0,47.0,224.0,,15.0,35.0,20.0,33.0,33.0,42.0,44.0,0.0,,1584.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,,28311.0,,121.0,,60.0,,8339.0,,61.0,,635.3,618.3,618.3,598.3,598.3,21.6,20.3,0.0,0.0,618.3,99.0,99.0,85.6,85.6,4.6,4.4,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-04-30,050441,CA,50441.0,STANFORD HEALTH CARE,,,94305.0,,6085.0,,,20230623.0,1.0,4448.0,4329.0,4329.0,4206.0,4206.0,128.0,114.0,0.0,0.0,4340.0,693.0,693.0,603.0,603.0,31.0,27.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,,,,0.0,,,,0.0,0.0,0.0,40.0,275.0,,23.0,43.0,27.0,33.0,47.0,49.0,51.0,0.0,,1623.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,,21468.0,,111.0,,75.0,,8314.0,,36.0,,635.4,618.4,618.4,600.9,600.9,18.3,16.3,0.0,0.0,620.0,99.0,99.0,86.1,86.1,4.4,4.65,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
2021-05-07,050441,CA,50441.0,STANFORD HEALTH CARE,,,94305.0,,6085.0,,,20230623.0,1.0,4436.0,4317.0,4317.0,4148.0,4148.0,137.0,124.0,0.0,0.0,4317.0,693.0,693.0,617.0,617.0,37.0,34.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,11.0,0.0,,,,,,,,0.0,0.0,38.0,247.0,0.0,24.0,44.0,16.0,34.0,50.0,31.0,48.0,0.0,0.0,1572.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,,23236.0,,102.0,,94.0,,8343.0,,8.0,,633.7,616.7,616.7,592.6,592.6,19.6,17.7,0.0,0.0,616.7,99.0,99.0,88.1,88.1,5.3,4.9,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-05-14,050441,CA,50441.0,STANFORD HEALTH CARE,,,94305.0,,6085.0,,,20230623.0,1.0,4491.0,4372.0,4372.0,4251.0,4251.0,141.0,136.0,0.0,0.0,4372.0,693.0,693.0,612.0,612.0,29.0,27.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,11.0,0.0,,,,,,,0.0,0.0,0.0,45.0,252.0,,12.0,36.0,24.0,33.0,42.0,38.0,66.0,0.0,0.0,1553.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,,32742.0,,87.0,,77.0,,8363.0,,10.0,,641.6,624.6,624.6,607.3,607.3,20.1,19.4,0.0,0.0,624.6,99.0,99.0,87.4,87.4,4.1,5.300000000000001,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
2021-05-21,050441,CA,50441.0,STANFORD HEALTH CARE,,,94305.0,,6085.0,,,20230623.0,1.0,4501.0,4382.0,4382.0,4247.0,4247.0,121.0,111.0,0.0,0.0,4382.0,693.0,693.0,577.0,577.0,45.0,40.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,,,,,,,0.0,0.0,0.0,28.0,227.0,,11.0,27.0,23.0,33.0,38.0,48.0,46.0,0.0,0.0,1625.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,,11574.0,,60.0,,53.0,,8368.0,,7.0,,643.0,626.0,626.0,606.7,606.7,17.3,15.9,0.0,0.0,626.0,99.0,99.0,82.4,82.4,6.4,5.7,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-05-28,050441,CA,50441.0,STANFORD HEALTH CARE,,,94305.0,,6085.0,,,20230623.0,1.0,4525.0,4406.0,4406.0,4225.0,4225.0,109.0,98.0,0.0,0.0,4406.0,694.0,694.0,625.0,625.0,43.0,39.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,32.0,224.0,,8.0,31.0,23.0,29.0,49.0,37.0,44.0,0.0,0.0,1687.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,,4756.0,,51.0,,37.0,,8303.0,,14.0,,646.4,629.4,629.4,603.6,603.6,15.6,14.0,0.0,0.0,629.4,99.1,99.1,89.3,89.3,6.1,5.6,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-06-04,050441,CA,50441.0,STANFORD HEALTH CARE,,,94305.0,,6085.0,,,20230623.0,1.0,4541.0,4422.0,4422.0,4365.0,4365.0,123.0,108.0,0.0,0.0,4422.0,693.0,693.0,638.0,638.0,47.0,47.0,,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,27.0,231.0,,16.0,38.0,18.0,34.0,51.0,39.0,33.0,0.0,,1672.0,,0.0,7.0,7.0,7.0,7.0,0.0,,3792.0,,31.0,,22.0,,8276.0,,9.0,,648.7,631.7,631.7,623.6,623.6,17.6,15.4,0.0,0.0,631.7,99.0,99.0,91.1,91.1,6.7,6.7,,0.0,0.0,1.0,1.0,1.0,1.0,1.0
